,start_date,end_date,risk_level,quantity_recovered,url,states,0,0
1150,2019-11-08,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-entrees-due-possible-listeria,,ready-to-eat entrees,possible listeria monocytogenes contamination
1151,2019-11-09,2020-02-04,High,29330.0,https://www.fsis.usda.gov/recalls-alerts/ezzo-sausage-company-recalls-meat-products-due-possible-listeria-contamination,"Indiana, Ohio",meat products,possible listeria contamination
1152,2019-11-13,2020-01-08,Low,50.0,https://www.fsis.usda.gov/recalls-alerts/creative-food-processing-recalls-poultry-products-due-misbranding-and-undeclared,California,poultry products,misbranding and undeclared allergens
1153,2019-11-15,2020-01-09,High,34222.0,https://www.fsis.usda.gov/recalls-alerts/central-valley-meat-co.-inc.-recalls-ground-beef-products-due-possible-salmonella,California,ground beef products,possible salmonella dublin contamination
1154,2019-11-19,2020-01-08,Low,4766.0,https://www.fsis.usda.gov/recalls-alerts/brucepac-recalls-ready-eat-chicken-sausage-products-due-misbranding,California,ready-to-eat chicken sausage products,misbranding
1155,2019-11-21,2021-07-26,High,0.0,https://www.fsis.usda.gov/recalls-alerts/missa-bay-llc-recalls-salad-products-due-possible-e.-coli-o157h7-contamination,"Alabama, Connecticut, Florida, Georgia, Illinois, Indiana, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, New Jersey, New York, North Carolina, Ohio, Pennsylvania, South Carolina, Virginia, Wisconsin",salad products,possible e. coli o157:h7 contamination
1156,2019-11-21,,High,,https://www.fsis.usda.gov/recalls-alerts/morris-meat-packing-recalls-pork-products-produced-without-benefit-inspection,Illinois,pork products,produced without benefit of inspection
1157,2019-11-22,,Low,,https://www.fsis.usda.gov/recalls-alerts/ajinomoto-foods-north-america-inc.-recalls-chicken-fried-rice-products-due-possible,"Florida, Georgia, Illinois, Maryland, Michigan, New Jersey, Texas",chicken fried rice products,possible foreign matter contamination
1158,2019-11-22,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-products-produced-romaine-salinas-california-growing,California,products,"produced with romaine from the salinas, california, growing region"
1159,2019-11-29,,Low,,https://www.fsis.usda.gov/recalls-alerts/blue-grass-quality-meats-recalls-pork-and-turkey-products-due-misbranding-and,"Kentucky, Michigan, Ohio, Virginia, West Virginia",pork and turkey products,misbranding and undeclared allergens
1160,2019-12-10,,High,,https://www.fsis.usda.gov/recalls-alerts/ruiz-food-products-inc.-recalls-frozen-sausage-breakfast-burrito-products-due,,frozen sausage breakfast burrito products,possible foreign matter contamination
1161,2019-12-13,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-soup-due-misbranding-and-undeclared-allergen,,chicken soup,misbranding and an undeclared allergen
1162,2019-12-18,,High,,https://www.fsis.usda.gov/recalls-alerts/montpak-international-inc.-recalls-veal-and-lamb-products-produced-without-benefit,"New Jersey, New York, Virginia",veal and lamb products,produced without benefit of import inspection
1163,2019-12-19,,High,,https://www.fsis.usda.gov/recalls-alerts/alli-rose-llc-recalls-siluriformes-fish-products-produced-without-benefit-import,"California, Maryland, New Jersey",siluriformes fish products,produced without benefit of import inspection
1164,2019-12-20,,Low,,https://www.fsis.usda.gov/recalls-alerts/ashland-sausage-co.-recalls-sausage-products-due-possible-foreign-matter,"Illinois, New York",sausage products,possible foreign matter contamination
1165,2019-12-20,,Low,,https://www.fsis.usda.gov/recalls-alerts/advance-pierre-foods-recalls-ready-eat-ground-beef-products-due-possible-foreign,Iowa,ready-to-eat ground beef products,possible foreign matter contamination
1166,2020-01-02,2021-03-02,High,1220.0,https://www.fsis.usda.gov/recalls-alerts/courage-production-llc.-recalls-ready-eat-fully-cooked-polish-sausage-products-due,"California, Colorado, Indiana, Maryland, Maine, New York, Oregon","ready-to-eat, fully cooked polish sausage products",misbranding and an undeclared allergen
1167,2020-01-02,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-products-associated-fda-almark-foods-recall-due,,products,possible listeria monocytogenes contamination
1168,2020-01-03,2021-02-12,High,172.0,https://www.fsis.usda.gov/recalls-alerts/kettle-cuisine-midco-llc-recalls-ready-eat-soup-products-due-misbranding-and,"Connecticut, Maryland, New Jersey, New York, Pennsylvania, District of Columbia",ready-to-eat soup products,misbranding and undeclared allergens
1169,2020-01-09,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-swedish-meatball-products-due-misbranding-and,Washington,swedish meatball products,misbranding and an undeclared allergen
1170,2020-01-10,2020-05-18,High,1422.0,https://www.fsis.usda.gov/recalls-alerts/culinary-international-llc-recalls-chicken-burrito-products-due-misbranding-and,,chicken burrito products,misbranding and undeclared allergens
1171,2020-01-24,2020-05-15,High,4507.0,https://www.fsis.usda.gov/recalls-alerts/golden-pearl-trading-corporation-recalls-ready-eat-imported-siluriformes-products,"California, Hawaii, Nevada, New York, Oregon, Utah, Washington",ready to eat imported siluriformes products,eat imported siluriformes products produced without benefit of import inspection
1172,2020-01-24,2021-02-03,Low,1780.0,https://www.fsis.usda.gov/recalls-alerts/amity-packing-company-inc.-recalls-raw-ground-beef-products-due-possible-foreign,"Illinois, Indiana, Kentucky, Michigan, New Jersey, New York, Ohio, Pennsylvania, Wisconsin",raw ground beef products,possible foreign matter contamination
1173,2020-01-29,2020-04-14,High,119.0,https://www.fsis.usda.gov/recalls-alerts/astrochef-llc.-recalls-pepperoni-stuffed-pizza-sandwich-products-due-misbranding-and,,pepperoni stuffed pizza sandwich products,misbranding and undeclared allergens
1174,2020-02-08,2021-03-10,High,346.0,https://www.fsis.usda.gov/recalls-alerts/family-traditions-meat-company-recalls-ready-eat-meat-stick-products-due-misbranding,"Illinois, Iowa, Kansas, Minnesota, Missouri, South Dakota, Wisconsin",ready-to-eat meat stick products,misbranding and an undeclared allergen
1175,2020-04-10,2020-06-23,High,41565.0,https://www.fsis.usda.gov/recalls-alerts/jowett-farms-corporation-recalls-pork-products-produced-without-benefit-import,"Illinois, Wisconsin",pork products,produced without benefit of import inspection
1176,2020-04-10,2020-12-09,High,26014.0,https://www.fsis.usda.gov/recalls-alerts/conagra-brands-inc.-recalls-frozen-not-ready-eat-chicken-bowl-products-due-possible,,frozen not-ready-to-eat chicken bowl products,possible foreign matter contamination
1177,2020-05-02,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-noodle-soup-products-due-misbranding-and,,chicken noodle soup products,misbranding and an undeclared allergen
1178,2020-05-12,2020-06-09,High,1259.0,https://www.fsis.usda.gov/recalls-alerts/ideal-foods-recalls-meat-and-poultry-flatbread-pizza-products-produced-without,California,meat and poultry flatbread pizza products,produced without benefit of inspection
1179,2020-05-12,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-raw-beef-ravioli-products-due-possible-e.-coli,"New Jersey, Pennsylvania",raw beef ravioli products,possible e. coli o157:h7 contamination
1180,2020-05-13,2020-07-16,Low,3588.0,https://www.fsis.usda.gov/recalls-alerts/evans-food-group-recalls-ready-eat-pork-skin-products-due-misbranding,,ready-to-eat pork skin products,misbranding
1181,2020-05-22,2020-11-11,High,26014.0,https://www.fsis.usda.gov/recalls-alerts/conagra-brands-inc.-recalls-frozen-not-ready-eat-chicken-and-turkey-bowl-products,,frozen not-ready-to-eat chicken and turkey bowl products,possible foreign matter contamination
1182,2020-05-28,,High,,https://www.fsis.usda.gov/recalls-alerts/nestle-prepared-foods-company-recalls-lean-cuisine-fettuccini-alfredo-products-due,,lean cuisine fettuccini alfredo products,misbranding and undeclared allergens
1183,2020-06-13,2021-09-21,High,14784.0,https://www.fsis.usda.gov/recalls-alerts/lakeside-refrigerated-services-recalls-beef-products-due-possible-e.coli-o157h7,,beef products,possible e.coli o157:h7 contamination
1184,2020-06-17,2020-06-25,High,13057.0,https://www.fsis.usda.gov/recalls-alerts/la-bodega-meat-llc-recalls-beef-products-distributed-without-benefit-import-re,"Arkansas, Missouri, Texas",beef products,distributed without benefit of import re-inspection
1185,2020-06-28,2020-08-13,Low,34700.0,https://www.fsis.usda.gov/recalls-alerts/pilgrims-pride-corporation-recalls-chicken-breast-nugget-products-due-possible,"Arizona, Idaho, Oregon, Texas",chicken breast nugget products,possible foreign matter contamination
1186,2020-07-08,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-diced-chicken-products-due-misbranding-and,,ready-to-eat diced chicken products,misbranding and an undeclared allergen
1187,2020-07-17,2020-12-15,High,0.0,https://www.fsis.usda.gov/recalls-alerts/hafiz-foods-inc.-recalls-samosas-containing-chicken-produced-without-benefit,"New Jersey, New York, Pennsylvania, Texas, Virginia",,
1188,2020-07-24,2022-01-11,High,491.0,https://www.fsis.usda.gov/recalls-alerts/cocos-italian-market-recalls-italian-meatball-beef-ravioli-and-pepperoni-pizza,Tennessee,"italian meatball, beef ravioli, and pepperoni pizza products",produced without benefit of inspection
1189,2020-07-28,2020-10-01,High,210.0,https://www.fsis.usda.gov/recalls-alerts/jamaican-tastee-patties-llc-recalls-meat-and-poultry-patty-products-produced-without,Florida,meat and poultry patty products,produced without benefit of inspection
1190,2020-07-30,2020-09-15,High,72000.0,https://www.fsis.usda.gov/recalls-alerts/jbs-food-canada-ulc-recalls-raw-boneless-beef-products-distributed-without-benefit,"Florida, Georgia, North Carolina, South Carolina",raw boneless beef products,distributed without benefit of import re-inspection
1191,2020-08-01,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-meat-and-poultry-taquitos-and-chimichangas,,meat and poultry taquitos and chimichangas containing fda-regulated diced green chilies that have been recalled,possible foreign matter contamination
1192,2020-08-05,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-meat-and-poultry-products-containing-fda,"Arkansas, Louisiana, Mississippi, Oklahoma, Texas",ready-to-eat meat and poultry products,possible salmonella newport contamination
1193,2020-08-07,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-sausage-products-due-possible-listeria,"Kentucky, Ohio, North Carolina, Virginia",ready to eat sausage products,eat sausage products due to possible listeria contamination
1194,2020-08-10,2020-10-16,High,35610.0,https://www.fsis.usda.gov/recalls-alerts/mr.-wok-foods-inc.-recalls-multiple-meat-and-poultry-products-due-misbranding-and,,multiple meat and poultry products,misbranding and undeclared allergens
1195,2020-08-18,2022-02-07,High,2429.0,https://www.fsis.usda.gov/recalls-alerts/faribault-foods-inc.-recalls-canned-soup-product-due-misbranding-and-undeclared,,canned soup product,misbranding and undeclared allergens
1196,2020-08-22,2021-01-11,High,30.0,https://www.fsis.usda.gov/recalls-alerts/oberto-snacks-inc.-recalls-smoked-sausage-products-due-misbranding-and-undeclared,,smoked sausage products,misbranding and an undeclared allergen
1197,2020-08-31,2021-12-03,High,92.0,https://www.fsis.usda.gov/recalls-alerts/ukrops-homestyle-foods-recalls-chicken-salad-product-due-misbranding-and-undeclared,"North Carolina, Ohio, Virginia, West Virginia",chicken salad product,misbranding and an undeclared allergen
1198,2020-09-04,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ineligible-imported-cooked-duck-blood-curds-china,,,
1199,2020-09-11,2022-01-11,High,433.0,https://www.fsis.usda.gov/recalls-alerts/cher-make-sausage-company-recalls-fully-cooked-meat-sausage-products-due-misbranding,"Illinois, Minnesota, Nebraska, North Carolina, South Dakota, Wisconsin",fully cooked meat sausage products,misbranding and an undeclared allergen
1200,2020-09-16,2020-10-26,High,,https://www.fsis.usda.gov/recalls-alerts/willow-tree-poultry-farm-inc.-recalls-ready-eat-chicken-salad-products-due,"Connecticut, District of Columbia, Maine, Maryland, Massachusetts, New Hampshire, Rhode Island, Vermont, Virginia",ready-to-eat chicken salad products,misbranding and an undeclared allergen
1201,2020-10-09,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-meat-and-poultry-products-due-possible,Texas,ready-to-eat meat and poultry products,possible foreign matter contamination
1202,2020-10-17,2021-09-02,High,,https://www.fsis.usda.gov/recalls-alerts/taher-inc.-recalls-meat-products-produced-without-benefit-inspection,Minnesota,meat products,produced without benefit of inspection
1203,2020-11-04,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-spaghetti-and-meatballs-marinara-sauce-products-due,"Iowa, Minnesota, Wisconsin",spaghetti and meatballs in marinara sauce products,possible foreign matter contamination
1204,2020-11-11,2021-03-02,Low,804.0,https://www.fsis.usda.gov/recalls-alerts/stuffed-foods-llc-recalls-frozen-snack-products-due-misbranding-and-undeclared,,frozen snack products,misbranding and an undeclared allergen
1205,2020-11-12,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-beef-stock-products-imported-without-benefit-import,"Massachusetts, New York, Pennsylvania",beef stock products,imported without benefit of import re-inspection
1206,2020-11-15,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-and-pork-tamales-containing-fda-regulated,Nationwide,chicken and pork tamales containing fda-regulated diced tomatoes in puree that have been recalled,possible foreign matter contamination
1207,2020-11-21,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-chicken-and-beef-samosa-products-containing-pastry,"California, New York, Texas",chicken and beef samosa products,misbranding
1208,2020-11-26,2021-02-03,High,718.0,https://www.fsis.usda.gov/recalls-alerts/tarantino-wholesale-foods-distributor-recalls-ready-eat-chicken-breast-products-may,California,ready-to-eat chicken breast products,may be undercooked
1209,2020-12-04,2020-12-30,High,0.0,https://www.fsis.usda.gov/recalls-alerts/continental-glatt-kosher-meats-corp.-recalls-ready-eat-meat-and-poultry-products,New York,ready-to-eat meat and poultry products,produced without benefit of inspection
1210,2020-12-08,,,,https://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-raw-fresh-goat-meat-products-produced-without,Texas,"raw, fresh goat meat products",produced without benefit of inspection
